 variables= "x","y","rho","u","v" 
 zone i=         100 j=         100 F=POINT
   4.9999999987063648E-003   4.9999999987063648E-003  0.97024874801947802       -2.5504379782904507E-006   3.2260791926598902E-006
   1.4999999996197569E-002   4.9999999987063648E-003  0.97025189445562321        4.6783785531019027E-006  -6.3258978565119701E-006
   2.4999999993843950E-002   4.9999999987063648E-003  0.97025127091843955        2.4763122001921125E-005  -1.0423606788383052E-005
   3.4999999991642328E-002   4.9999999987063648E-003  0.97025171769526408        4.8840495027218808E-005  -1.1793764779246046E-005
   4.4999999989589576E-002   4.9999999987063648E-003  0.97025079471661002        7.4273379536113297E-005  -1.1359437102014163E-005
   5.4999999987682388E-002   4.9999999987063648E-003  0.97024955169796023        9.8111810739345392E-005  -1.0157318895338572E-005
   6.4999999985917586E-002   4.9999999987063648E-003  0.97024757820952034        1.1923931895748895E-004  -8.5241389135207248E-006
   7.4999999984291993E-002   4.9999999987063648E-003  0.97024515638486364        1.3669584498024619E-004  -6.6904099169136829E-006
   8.4999999982802388E-002   4.9999999987063648E-003  0.97024228607554830        1.5004317806002461E-004  -4.7729970038153405E-006
   9.4999999981445551E-002   4.9999999987063648E-003  0.97023907247748853        1.5901378273481024E-004  -2.8524343876356880E-006
  0.10499999998021832        4.9999999987063648E-003  0.97023555794399430        1.6353845286320868E-004  -9.8026409967343975E-007
  0.11499999997911757        4.9999999987063648E-003  0.97023178777065333        1.6364951017636204E-004   8.1287440043554241E-007
  0.12499999997813997        4.9999999987063648E-003  0.97022778384935215        1.5944870351443334E-004   2.5155984710298661E-006
  0.13499999997728235        4.9999999987063648E-003  0.97022355649811998        1.5105754659248079E-004   4.1337290602324842E-006
  0.14499999997654156        4.9999999987063648E-003  0.97021910230914854        1.3858344108581104E-004   5.6871149924823907E-006
  0.15499999997591435        4.9999999987063648E-003  0.97021440821190552        1.2209054038810768E-004   7.2056684627211406E-006
  0.16499999997539755        4.9999999987063648E-003  0.97020945370443556        1.0158148396495744E-004   8.7248265467764347E-006
  0.17499999997498800        4.9999999987063648E-003  0.97020421399463508        7.6988301259190597E-005   1.0281204661567193E-005
  0.18499999997468239        4.9999999987063648E-003  0.97019866273458177        4.8172421883736251E-005   1.1908828766204605E-005
  0.19499999997447759        4.9999999987063648E-003  0.97019277457020592        1.4931977561384671E-005   1.3636323517596809E-005
  0.20499999997437041        4.9999999987063648E-003  0.97018652726741961       -2.2985511473610330E-005   1.5485152976453768E-005
  0.21499999997435759        4.9999999987063648E-003  0.97017990343065907       -6.5867192786179217E-005   1.7468867674531646E-005
  0.22499999997443595        4.9999999987063648E-003  0.97017289183878541       -1.1401755082851900E-004   1.9593151998422699E-005
  0.23499999997460236        4.9999999987063648E-003  0.97016548848314987       -1.6774114177428755E-004   2.1856400228392029E-005
  0.24499999997485356        4.9999999987063648E-003  0.97015769740827840       -2.2732632277697821E-004   2.4250538193958868E-005
  0.25499999997518635        4.9999999987063648E-003  0.97014953144908045       -2.9303041027530392E-004   2.6761858821824698E-005
  0.26499999997559753        4.9999999987063648E-003  0.97014101293478339       -3.6506632107685905E-004   2.9371720969269644E-005
  0.27499999997608393        4.9999999987063648E-003  0.97013217439484623       -4.4359052347819840E-004   3.2057049990790921E-005
  0.28499999997664238        4.9999999987063648E-003  0.97012305926688858       -5.2869205145561905E-004   3.4790651996884654E-005
  0.29499999997726956        4.9999999987063648E-003  0.97011372257588502       -6.2038237695487676E-004   3.7541400728604364E-005
  0.30499999997796234        4.9999999987063648E-003  0.97010423153188186       -7.1858604423607488E-004   4.0274374296903063E-005
  0.31499999997871758        4.9999999987063648E-003  0.97009466598058414       -8.2313209803085044E-004   4.2951014757515938E-005
  0.32499999997953199        4.9999999987063648E-003  0.97008511863654312       -9.3374644877471243E-004   4.5529365797803097E-005
  0.33499999998040242        4.9999999987063648E-003  0.97007569503036839       -1.0500453941283366E-003   4.7964421632412588E-005
  0.34499999998132558        4.9999999987063648E-003  0.97006651310767555       -1.1715305514064670E-003   5.0208599829489007E-005
  0.35499999998229836        4.9999999987063648E-003  0.97005770242688460       -1.2975854548472271E-003   5.2212335350952974E-005
  0.36499999998331756        4.9999999987063648E-003  0.97004940291469843       -1.4274740438652059E-003   5.3924783189919155E-005
  0.37499999998437994        4.9999999987063648E-003  0.97004176315157975       -1.5603412233299711E-003   5.5294611784387679E-005
  0.38499999998548240        4.9999999987063648E-003  0.97003493817454489       -1.6952156231107255E-003   5.6270867582297706E-005
  0.39499999998662161        4.9999999987063648E-003  0.97002908680082989       -1.8310146283723146E-003   5.6803891588093663E-005
  0.40499999998779440        4.9999999987063648E-003  0.97002436849312013       -1.9665516994058765E-003   5.6846270626884608E-005
  0.41499999998899761        4.9999999987063648E-003  0.97002093980470216       -2.1005459537177273E-003   5.6353808926711667E-005
  0.42499999999022797        4.9999999987063648E-003  0.97001895046060016       -2.2316339460732339E-003   5.5286509090176420E-005
  0.43499999999148242        4.9999999987063648E-003  0.97001853914812031       -2.3583835555144664E-003   5.3609555249201755E-005
  0.44499999999275763        4.9999999987063648E-003  0.97001982910680606       -2.4793098721739145E-003   5.1294294760447950E-005
  0.45499999999405039        4.9999999987063648E-003  0.97002292362331444       -2.5928929699134723E-003   4.8319217677771813E-005
  0.46499999999535757        4.9999999987063648E-003  0.97002790155090779       -2.6975974510581990E-003   4.4670934857228560E-005
  0.47499999999667597        4.9999999987063648E-003  0.97003481298588834       -2.7918936532014597E-003   4.0345155313433475E-005
